code,label
"public void get ( Collection < ? extends <w> Artifact Download </w> > <w> artifact Downloads </w> Collection < ? extends <w> Metadata Download </w> > <w> metadata Downloads </w> ) { if ( <w> artifact Downloads </w> ! = null ) { for ( <w> Artifact Download </w> download : <w> artifact Downloads </w> ) { File <w> remote File </w> = new File ( basedir , path ( download . <w> get Artifact </w> ( ) ) ) ; try { <w> File Utils </w> . <w> copy File </w> ( <w> remote File </w> , download . <w> get File </w> ( ) ) ; } catch ( <w> IO Exception </w> e ) { if ( ! <w> remote File </w> . exists ( ) ) { download . <w> set Exception </w> ( new <w> Artifact Not Found Exception </w> ( download . <w> get Artifact </w> ( ) , repository ) ) ; } else { download . <w> set Exception </w> ( new <w> Artifact Transfer Exception </w> ( download . <w> get Artifact </w> ( ) , repository , e ) ) ; } } } } }",1
<comment> int <w> num Follow Floor Blocks </w> ;,0
private int <w> free Blocks </w> = 0 ;,1
<comment> final int <w> num Dims </w> ;,0
"@ Override public Void get ( long timeout , <w> Time Unit </w> unit ) throws <w> Interrupted Exception </w> , <w> Execution Exception </w> , <w> Timeout Exception </w> { return null ; }",1
@ Override public String <w> to Source </w> ( int depth ) { return <w> make Indent </w> ( depth ) + <str-literal> <str-literal> <str-literal> + value + <str-literal> <str-literal> <str-literal> + ( flags = = null ? <str-literal> <str-literal> : flags ) ; },0
@ Override public void <w> set Relative </w> ( ) { Instant target ; Instant now = <w> get Current Time </w> ( ) ; if ( period . equals ( Duration . ZERO ) ) { target = now . plus ( offset ) ; } else { long <w> millis Since Start </w> = now . plus ( offset ) . <w> get Millis </w> ( ) % period . <w> get Millis </w> ( ) ; target = <w> millis Since Start </w> = = 0 ? now : now . plus ( period ) . minus ( <w> millis Since Start </w> ) ; } target = <w> min Target And Gc Time </w> ( target ) ; <w> set Underlying Timer </w> ( target ) ; },0
private volatile int <w> num Pending </w> = 0 ;,0
<comment> public static final Schema [ ] <w> WRITE _ TXN _ RESPONSE </w> = { <w> WRITE _ TXN _ MARKERS _ RESPONSE _ V 0 </w> } ;,1
"<comment> public boolean invoke ( Environment env , <w> Invoke Context </w> context ) throws Exception { return true ; }",0
"@ Override public void to ( Serde < K > <w> key Serde </w> , Serde < V > <w> val Serde </w> , <w> Stream Partitioner </w> < ? super K , ? super V > partitioner , String topic ) { this . <w> to Stream </w> ( ) . to ( <w> key Serde </w> , <w> val Serde </w> , partitioner , topic ) ; }",1
private final static int <w> NUM _ BROKERS </w> = 1 ;,0
<comment> public static final String <w> ACTION _ PERSPECTIVE _ CONFIG </w> = <str-literal> <str-literal> <str-literal> ;,0
private static final List < String > <w> empty String </w> = Collections . <w> empty List </w> ( ) ;,1
"<comment> private final static String [ ] OPNAME = new String [ ] { <str-literal> <str-literal> <str-literal> , <str-literal> <str-literal> <str-literal> , <str-literal> <str-literal> <str-literal> } ;",1
<comment> private long <w> soft Min Evictable Idle Time Millis </w> = <w> Base Object Pool Config </w> . <w> DEFAULT _ SOFT _ MIN _ EVICTABLE _ IDLE _ TIME _ MILLIS </w> ;,0
private static final <w> Break Iterator </w> <w> LINE _ BI </w> = <w> Break Iterator </w> . <w> get Line Instance </w> ( Locale . ROOT ) ;,0
private final static String FILTERS = <str-literal> <str-literal> <str-literal> ;,1
<comment> public int <w> get Start Offset </w> ( ) { return <w> match Start Offset </w> ; },0
<comment> public static <w> Control Enable State </w> disable ( Control w ) { return new <w> Control Enable State </w> ( w ) ; },1
<comment> public static final byte <w> JK _ AJP 13 _ SEND _ BODY _ CHUNK </w> = 3 ;,0
public int size ( ) { return fields . size ( ) ; },0
int [ ] <w> is Reached </w> ;,1
@ Override public Object <w> get Stats </w> ( ) throws <w> IO Exception </w> { return in . <w> get Stats </w> ( ) ; },0
<comment> <comment> public <w> Web Resource Root </w> <w> get Resources </w> ( ) { return this . resources ; },1
"public <w> Abstract Processor </w> ( <w> Abstract Endpoint </w> < ? > endpoint ) { this ( endpoint , new Request ( ) , new Response ( ) ) ; }",0
<comment> private final <w> Terms Enum With Slice </w> [ ] top ;,1
Namespace <w> cast To Namespace </w> ( Object <w> namespace Obj </w> ) { if ( <w> namespace Obj </w> instanceof Namespace ) { return ( Namespace ) <w> namespace Obj </w> ; } return <w> construct Namespace </w> ( <w> namespace Obj </w> ) ; },0
public <w> Maven Execution Result </w> <w> set Topologically Sorted Projects </w> ( List < <w> Maven Project </w> > <w> topologically Sorted Projects </w> ) { this . <w> topologically Sorted Projects </w> = <w> topologically Sorted Projects </w> ; return this ; },1
private boolean <w> cache Scores </w> ;,0
"static void <w> to Source Impl </w> ( String prefix , String uri , <w> String Builder </w> sb ) { sb . append ( <str-literal> <str-literal> <str-literal> ) ; if ( uri . length ( ) = = 0 ) { if ( ! <str-literal> <str-literal> . equals ( prefix ) ) throw new <w> Illegal Argument Exception </w> ( prefix ) ; } else { sb . append ( <str-literal> ) ; if ( prefix ! = null ) { sb . append ( <w> Script Runtime </w> . <w> escape String </w> ( prefix , <str-literal> ) ) ; sb . append ( <str-literal> <str-literal> <str-literal> ) ; } sb . append ( <w> Script Runtime </w> . <w> escape String </w> ( uri , <str-literal> ) ) ; sb . append ( <str-literal> ) ; } sb . append ( <str-literal> ) ; }",1
private <w> Pending Term </w> <w> last Pending Term </w> ;,0
"@ Override protected Icon [ ] <w> get Icons </w> ( ) { if ( Model . <w> get Model Management Helper </w> ( ) . <w> is Read Only </w> ( <w> get Content </w> ( ) . <w> get Owner </w> ( ) ) ) { return new Icon [ ] { null , dep , <w> dep Right </w> , null , null } ; } return icons ; }",1
public void <w> To Source </w> ( <w> String Builder </w> sb ) { sb . append ( <str-literal> <str-literal> <str-literal> ) ; Expressions . <w> To Source </w> ( sb ) ; sb . append ( <str-literal> <str-literal> <str-literal> ) ; },1
<comment> static final <w> Bytes Ref </w> PAYLOADS = new <w> Bytes Ref </w> ( <str-literal> <str-literal> <str-literal> ) ;,1
<comment> @ Override @ Deprecated public Enumeration < Servlet > <w> get Servlets </w> ( ) { return new Vector < Servlet > ( ) . elements ( ) ; },0
final String <w> transformation Name </w> ;,0
<comment> private boolean <w> clear References Rmi Targets </w> = true ;,0
"<comment> void <w> validate Partition Exists </w> ( final <w> Topic Partition </w> <w> topic Partition </w> , final String <w> store Name </w> ) ;",1
private static final int <w> STREAM _ THREE _ PARTITIONS </w> = 4 ;,1
protected List < <w> Query Node </w> > <w> set Children Order </w> ( List < <w> Query Node </w> > children ) throws <w> Query Node Exception </w> { return children ; },1
private final static int <w> NUM _ FIELDS </w> = 4 ;,0
"public void <w> To Source </w> ( <w> String Builder </w> sb ) { if ( attributes ! = null ) { attributes . <w> To Source </w> ( sb ) ; this . <w> New Line </w> ( sb ) ; } this . <w> Trace Modifiers </w> ( this . modifiers , sb ) ; this . type . <w> To Source </w> ( sb ) ; sb . append ( <str-literal> <str-literal> <str-literal> ) ; if ( params ! = null ) { params . <w> To Source </w> ( sb ) ; } sb . append ( <str-literal> <str-literal> <str-literal> ) ; if ( <w> has Getter </w> ) { sb . append ( <str-literal> <str-literal> <str-literal> ) ; } if ( <w> has Setter </w> ) { sb . append ( <str-literal> <str-literal> <str-literal> ) ; } sb . append ( <str-literal> <str-literal> <str-literal> ) ; }",1
<comment> public static native int destroy ( long mutex ) ;,0
"<comment> private void <w> ensure Directed Association </w> ( Object <w> from Cls </w> , Object <w> to Cls </w> ) { String <w> from Name </w> = Model . <w> get Facade </w> ( ) . <w> get Name </w> ( <w> from Cls </w> ) ; String <w> to Name </w> = Model . <w> get Facade </w> ( ) . <w> get Name </w> ( <w> to Cls </w> ) ; Object <w> assoc End </w> = null ; for ( Iterator i = Model . <w> get Facade </w> ( ) . <w> get Association Ends </w> ( <w> to Cls </w> ) . iterator ( ) ; i . <w> has Next </w> ( ) ; ) { Object ae = i . next ( ) ; Object assoc = Model . <w> get Facade </w> ( ) . <w> get Association </w> ( ae ) ; if ( Model . <w> get Facade </w> ( ) . <w> get Connections </w> ( assoc ) . size ( ) = = 2 & & Model . <w> get Facade </w> ( ) . <w> get Type </w> ( Model . <w> get Facade </w> ( ) . <w> get Next End </w> ( ae ) ) = = <w> from Cls </w> & & Model . <w> get Facade </w> ( ) . <w> get Name </w> ( ae ) = = null & & Model . <w> get Facade </w> ( ) . <w> is Navigable </w> ( ae ) ) { <w> assoc End </w> = ae ; } } if ( <w> assoc End </w> = = null ) { String <w> assoc Name </w> = <w> from Name </w> + <str-literal> <str-literal> <str-literal> + <w> to Name </w> ; Modeller . <w> build Directed Association </w> ( <w> assoc Name </w> , <w> from Cls </w> , <w> to Cls </w> ) ; } }",1
<comment> public static final Schema [ ] <w> WRITE _ TXN _ REQUEST </w> = { <w> WRITE _ TXN _ MARKERS _ REQUEST _ V 0 </w> } ;,1
<comment> public static final String <w> ACTION _ OPEN _ DECISIONS </w> = <str-literal> <str-literal> <str-literal> ;,0
public <w> String Buffer </w> <w> get Request URL </w> ( ) { <comment> throw new <w> Unsupported Operation Exception </w> ( ) ; },1
private static final String <w> ILLEGAL _ VERSION _ CHARS </w> = <w> ILLEGAL _ FS _ CHARS </w> ;,1
<comment> protected volatile byte [ ] command = new byte [ 0 ] ;,0
"private Namespace <w> construct Namespace </w> ( ) { return <w> new Namespace </w> ( <str-literal> <str-literal> , <str-literal> <str-literal> ) ; }",0
public <w> Block Statement </w> statements = new <w> Block Statement </w> ( ) ;,1
public List <w> get Expansion </w> ( ) { return <w> f Expansion </w> ; },1
static final int <w> MAXIMUM _ PAGE _ SIZE _ BYTES </w> = 1 < < 27 ;,0
"private void <w> check Popup </w> ( <w> Mouse Event </w> e ) { if ( e . <w> is Popup Trigger </w> ( ) ) { popup . show ( this , e . <w> get X </w> ( ) , e . <w> get Y </w> ( ) ) ; } }",1
"<comment> public static final <w> Configuration Key </w> <w> KEY _ SHOW _ BOLD _ NAMES </w> = Configuration . <w> make Key </w> ( <str-literal> <str-literal> <str-literal> , <str-literal> <str-literal> <str-literal> , <str-literal> <str-literal> <str-literal> , <str-literal> <str-literal> <str-literal> ) ;",0
"<comment> public void <w> to SAX </w> ( <w> Content Handler </w> handler ) throws <w> SAX Exception </w> { Object obj = <w> get Input Attribute </w> ( this . <w> attribute Type </w> , this . <w> attribute Name </w> ) ; if ( obj = = null ) throw new <w> SAX Exception </w> ( <str-literal> <str-literal> <str-literal> + this . <w> attribute Name </w> + <str-literal> <str-literal> <str-literal> ) ; if ( ! ( this . <w> x Path </w> . length ( ) = = 0 | | this . <w> x Path </w> . equals ( <str-literal> <str-literal> <str-literal> ) ) ) { <w> JX Path Context </w> context = <w> JX Path Context </w> . <w> new Context </w> ( obj ) ; obj = context . <w> get Pointer </w> ( this . <w> x Path </w> ) . <w> get Node </w> ( ) ; if ( obj = = null ) throw new <w> SAX Exception </w> ( <str-literal> <str-literal> <str-literal> + this . <w> x Path </w> + <str-literal> <str-literal> <str-literal> + this . <w> attribute Name </w> + <str-literal> <str-literal> <str-literal> ) ; } if ( obj instanceof Document ) { <w> DOM Streamer </w> <w> dom Streamer </w> = new <w> DOM Streamer </w> ( handler ) ; <w> dom Streamer </w> . stream ( ( Document ) obj ) ; } else if ( obj instanceof Node ) { <w> DOM Streamer </w> <w> dom Streamer </w> = new <w> DOM Streamer </w> ( handler ) ; handler . <w> start Document </w> ( ) ; <w> dom Streamer </w> . stream ( ( Node ) obj ) ; handler . <w> end Document </w> ( ) ; } else if ( obj instanceof <w> XM Lizable </w> ) { ( ( <w> XM Lizable </w> ) obj ) . <w> to SAX </w> ( handler ) ; } else { throw new <w> SAX Exception </w> ( <str-literal> <str-literal> <str-literal> + obj . <w> get Class </w> ( ) + <str-literal> <str-literal> <str-literal> + obj ) ; } }",1
<comment> public long <w> total Time MS </w> ;,0
private final int flags ;,1
public String <w> get Goal </w> ( ) { if ( <w> mojo Descriptor </w> ! = null ) { return <w> mojo Descriptor </w> . <w> get Goal </w> ( ) ; } return goal ; },0
<comment> public static final String <w> DEFAULT _ VALUE _ SERDE _ CLASS _ CONFIG </w> = <str-literal> <str-literal> <str-literal> ;,0
<comment> private long <w> soft Min Evictable Idle Time Millis </w> = <w> DEFAULT _ MIN _ EVICTABLE _ IDLE _ TIME _ MILLIS </w> ;,0
<comment> private final <w> Phrase Queue </w> pq ;,0
<comment> protected Map <w> object Model </w> ;,1
private final int <w> max Pairs </w> ;,1
"<comment> public static byte [ ] <w> get Bytes Utf 8 </w> ( final String string ) { return <w> get Bytes </w> ( string , <w> Standard Charsets </w> . <w> UTF _ 8 </w> ) ; }",0
<comment> private static final long <w> MASK _ LONG _ UPPER _ 24 _ BITS </w> = ~ <w> MASK _ LONG _ LOWER _ 40 _ BITS </w> ;,0
<comment> public static void <w> set Info Stream </w> ( <w> Print Stream </w> <w> info Stream </w> ) { <w> Segment Infos </w> . <w> info Stream </w> = <w> info Stream </w> ; },0
<comment> private int <w> added Values </w> ;,1
<comment> void <w> set Dense Only </w> ( boolean <w> dense Only </w> ) { if ( <w> dense Only </w> & & ! this . <w> dense Only </w> ) throw new <w> Illegal Argument Exception </w> ( ) ; this . <w> dense Only </w> = <w> dense Only </w> ; },0
@ Override public <w> Maven Execution Request </w> <w> set Plugin Groups </w> ( List < String > <w> plugin Groups </w> ) { if ( <w> plugin Groups </w> ! = null ) { this . <w> plugin Groups </w> = new <w> Array List </w> < > ( <w> plugin Groups </w> ) ; } else { this . <w> plugin Groups </w> = null ; } return this ; },1
public <w> Project Builder Configuration </w> <w> set Build Start Time </w> ( Date <w> build Start Time </w> ) { this . <w> build Start Time </w> = <w> build Start Time </w> ; return this ; },1
<comment> public static final String <w> RECONNECT _ BACKOFF _ MAX _ MS _ CONFIG </w> = <w> Common Client Configs </w> . <w> RECONNECT _ BACKOFF _ MAX _ MS _ CONFIG </w> ;,0
<comment> public String <w> get Request URI </w> ( ) { if ( this . environment = = null ) { return <w> request URI </w> ; } return this . environment . <w> get URI </w> ( ) ; },0
<comment> public void <w> set Function Name </w> ( Name name ) { <w> function Name </w> = name ; if ( name ! = null ) name . <w> set Parent </w> ( this ) ; },0
"@ Override public void <w> set Int Header </w> ( String name , int value ) { super . <w> set Int Header </w> ( name , value ) ; <w> check Header </w> ( name ) ; }",0
<comment> public static final Schema [ ] <w> INIT _ PRODUCER _ ID _ RESPONSE </w> = { <w> INIT _ PRODUCER _ ID _ RESPONSE _ V 0 </w> } ;,1
<comment> public static final int <w> SSL _ OP _ DONT _ INSERT _ EMPTY _ FRAGMENTS </w> = 0x00000800 ;,1
<comment> private String <w> generate All Parts </w> ( <w> String Buffer </w> [ ] parts ) { <w> String Buffer </w> sb = new <w> String Buffer </w> ( ) ; <comment> for ( int i = 0 ; i < <w> ALL _ PARTS </w> . length ; i + + ) { if ( parts [ i ] . <w> to String </w> ( ) . trim ( ) . length ( ) > 0 ) { if ( <w> generator Pass </w> ! = <w> SOURCE _ PASS </w> ) { if ( i ! = 0 ) sb . append ( <w> LINE _ SEPARATOR </w> ) ; sb . append ( <str-literal> ) . append ( <w> PART _ NAME </w> [ i ] ) . append ( <str-literal> ) ; sb . append ( <w> LINE _ SEPARATOR </w> ) ; } sb . append ( parts [ i ] ) ; } } return sb . <w> to String </w> ( ) ; },0
@ Override public <w> Maven Execution Request </w> <w> set Profiles </w> ( List < Profile > profiles ) { if ( profiles ! = null ) { this . profiles = new <w> Array List </w> < > ( profiles ) ; } else { this . profiles = null ; } return this ; },1
"@ Override public void to ( Serde < K > <w> key Serde </w> , Serde < V > <w> val Serde </w> , String topic ) { to ( <w> key Serde </w> , <w> val Serde </w> , null , topic ) ; }",1
<comment> public static final String <w> MAX _ POLL _ INTERVAL _ MS _ CONFIG </w> = <str-literal> <str-literal> <str-literal> ;,0
<comment> protected <w> Array List </w> <w> need Resolve </w> = new <w> Array List </w> ( ) ;,1
"<comment> private final Map < String , String > <w> store To Changelog Topic </w> = new <w> Hash Map </w> < > ( ) ;",0
