text,label
"Normally we could leave these to fall back on the superclass, but since it dispatches through the [] version below, which may dispatch through the []+block version, we can save it a couple hops by overriding these here.",0
handled target,0
Check if the item is the last item for the series. and number of items > 0. We can't draw an area for a single point.,0
i18n[ErrorStream.invalid=invalid],0
rebuild the bookmark menu.,0
i18n[dateTypeTimestamp.typeTimestamp=Timestamp (SQL type 93)],0
superClazz = null;,0
//tstich: Someone added <html> tags here. This is not the right place!,0
"FIXME: these descriptions should probably be moved out, to Constantine project which deals with all platform-dependent constants.",1
//{{{ createTextFieldAndListPanel() method,0
@see org.argouml.model.ModelImplementation#getOrderingKind(),0
============ FileNameMapper interface =======================,0
"Throws an exception claiming that 2007 isn't a valid type - go figure. pstmt.setNull(position, _colDef.getSqlType());",0
"This is expected to be safe, don't add a try block here",0
"opt but no rest, must be at least required and no more than required + opt",0
test series with two items,0
still have to call this even if it equals the old one so that the offset manager sets the validity flag!,0
Setup values.length columns,0
//RubyModule module = context.getRubyClass();,0
//{{{ quicksort() method,0
We use offset here to keep track of extra newlines for windows,0
If we're running from within an IDE we may not have the .rb files in our classpath. Try to find them in the filesystem instead.,0
"if the user changes the syntax token at the end of a line, need to do a full repaint.",0
do not insert line break if there is only whitespace after comma,0
//$NON-NLS-1$ resource name,0
"Entity load contexts ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ currently, not yet used...",0
check number of JTable rows,0
long first because it's what Fixnum claims to be,0
"register at shutdownmanager -> when closing Columba, this will automatically save all folder data",0
Get an array since we dont want trouble with the sessionsList when we remove the sessions from it.,0
remove comments,0
end execute,0
changes IFEQ ... JSR to opcodes 202 to 217 (inclusive),0
line 1311,0
"//{{{ Position center (edit pane, or split pane)",0
how much an occurrence in the title is worth,0
'class << state.self' and 'class << obj' uses defn as opposed to defs,0
4.5.2.39 TemplateParameter,0
"Note: if ""Encoded?"" is not selected, arg.getEncodedValue is equivalent to arg.getValue",0
XMIHandler,0
Refresh the necessary state. //,0
&& getAutoCritique(),0
line 866,0
check if its a group item,0
requires JMeterTreeNode,0
SGA query,0
//abort the save (the object is already saved by a circular cascade),0
//{{{ addTopComponent() method,0
fill up a Properties object with link and resource names:,0
i18n[sqlval.technology=Technology:],0
no property no property no property,0
Address must contain 128-bits of information.,0
"use array as-is, it's a literal array",0
@see javax.swing.table.TableModel#getColumnClass(int),0
"make a single list of all class names that we need to check. Start with the names of known, standard classes that provide Control Panels",0
invoke method,0
"In certain places, like grep, we don't use real frames for the call blocks. This has the effect of not setting the backref in the correct frame - this delta is activated to the place where the grep is running in so that the backref will be set in an appropriate place.",0
Change the fill colour,0
@see org.apache.jmeter.report.gui.action.Command#getActionNames(),0
add classpath string,0
Try again. //,0
The reason the gui is initialized before the commands are run is that some of the commands will use the projectbrowser.,0
"to remove directories, start by the end of the list the trunk does not let itself be removed before the leaves",0
i18n[SchemaInfo.loadingDataTypes=Loading data types],0
Ignore w and h from here on.,0
"A HTTP POST request, with content-type text/plain; charset=UTF-8 The encoding should be picked up from the header we send with the request",0
//Class/unsetGenFeature.override.javajetinc,0
"TODO: This should be done after all events are delivered, but leave it here for now to avoid last minute synchronization problems",1
"KLUDGE: We want some info about the columns to be available for validating the user input during cell editing operations. Ideally we would get that info inside the ResultSetDataSet class during the creation of the columnDefinition objects by using various functions in ResultSetMetaData such as isNullable(idx). Unfortunately, in at least some DBMSs (e.g. Postgres, HSDB) the results of those calls are not the same (and are less accurate than) the SQLMetaData.getColumns() call used in ColumnsTab to get the column info. Even more unfortunate is the fact that the set of attributes reported on by the two calls is not the same, with the ResultSetMetadata listing things not provided by getColumns. Most of the data provided by the ResultSetMetaData calls is correct. However, the nullable/not-nullable property is not set correctly in at least two DBMSs, while it is correct for those DBMSs in the getColumns() info. Therefore, we collect the collumn nullability information from getColumns() and pass that info to the ResultSet to override what it got from the ResultSetMetaData.",1
now create the aliases,0
//yySindex 945,0
Base Expectation impls ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0
"let's look for a TimeEvent, ChangeEvent, CallEvent or SignalEvent",0
TODO: SafeStringValue here,1
Button for browsing webservice wsdl,0
Second-level / query cache:,0
"ignored, already processed",0
static methods only - hide constructor,0
skip CR,0
Skips characters between '#' and a line end.,0
folderitem wraps xml configuration from tree.xml,0
i18n[popupeditableIoPanel.fileError=File Name Error],0
notify model,0
We must return a valid RDMS/RSA command from this method to prevent RDMS/RSA from issuing ERROR 400,0
"TODO (@author karlpeder): If existing meta tags are to be kept, code changes are necessary",1
"NIF: runTruthTest(Model.getFacade().isAInteraction(o), Model.getFacade().INTERACTION);",0
Fill 4 of value (byte) 33 Fill 2 of value (byte) -19,0
i18n[userscript.scriptClass=Script class],0
"if we are drawing a perfect circle, we need to readjust the top left coordinates of the drawing area for the arcs to arrive at this effect.",0
"//System.err.println(""Merge '""+previous+""' and '""+tok+""'."");",0
Check if the MessageFolderInfo is sane,0
project reference is set in super.setUp(),0
have the DataType object fill in the appropriate kind of value into the first (and only) variable position in the prepared stmt,0
We may need to subtract addition offset off of first,0
Reverse the objects to attach and detach lists. //,0
Iterate over all the AssociationEnds. We only have a problem if 1) there is an end connected to an Interface and 2) an end other than that end is navigable.,0
TODO: This is also defined in the MetaClass too...Consolidate somewhere.,1
we add the entry,0
for toolbar display,0
(non-Javadoc) @see net.sourceforge.squirrel_sql.fw.sql.ISQLDatabaseMetaData#getMetaDataSet(),0
specifies valid elements for a Enumeration to contain,0
For the extended meta data to be created. //,0
"Insert the content type, if any.",0
"in UML2, we don't want to see element imports in profiles",0
(non-Javadoc) @see com.mockobjects.sql.MockDatabaseMetaData#supportsSchemasInPrivilegeDefinitions(),0
else nothing to do,0
strictjava,0
"$NON-NLS-1$ file_merge.setAccelerator( KeyStroke.getKeyStroke(KeyEvent.VK_O, KeyEvent.CTRL_MASK));",0
A490..A4CF;,0
CRC will be added later,0
Defaults from properties:,0
"IRubyObject, DynamicMethod, RubyClass, CacheEntry, ThreadContext, IRubyObject, IRubyObject, String",0
//{{{ getRectParams() method,0
The bound is a wildcard with no constraints. //,0
Begin filter getters and setters,0
return null; ???,0
"should the next two be public, maybe?",1
"This would be sensible, but does not work: public int hashCode() { return propMap.hashCode(); }",1
Samplers and Controllers need not apply ... but AbstractThreadGroup (Controller) is OK,0
we check the count to see if we have exceeded the number of lines to parse. There's no way to know where to stop in the file. Therefore we use break to escape the while loop when we've reached the count.,0
increment an unknown column,0
"Now we have to see if any state in any statemachine of classifier is named [name]. If so, then we only have to link the state to c.",0
TODO: Make use of the constants defined in the ToDoItem class!,0
"If the directory exists, add one to the directory number (making it a new directory name.)",0
//{{{ Get properties,0
Iterate back over the executed commands to undo them. //,0
Both lists have the same length.,0
i18n[sqlbookmark.script=Script:],0
//////////////////////////////////////////////////////////////accessors,0
Ruby's OMG capture all source in a Hash feature Add each line to buffer when encountering newline or EOF for first time.,0
